ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
267	10	0	3,0,2,6	2,2,0,0	263	149	0.0674474739217	0.39885604948758396
272	0	1	3,0,4,2	0,3,0,8	209	149	0.00282085413481	0.05066959239652463
273	0	18	3,0,4,2	16,23,23,29	226	149	0.076810024181	0.43540830275383435
274	1	18	0,3,0,8	16,23,23,29	166	149	0.367019443768	1.0
278	9	0	5,1,0,0	2,2,0,6	227	149	1	1.0
282	0	8	15,0,0,0	16,3,0,0	304	149	1	1.0
283	15	0	21,13,9,9	2,2,5,6	153	149	0.00148356616078	0.03089687787015739
291	5	9	17,12,7,2	61,5,0,2	182	149	0.166478974479	0.7130559950113949
292	1	0	43,0,0,0	2,0,0,0	755	149	1	1.0
304	17	0	19,6,2,2	1,0,0,0	172	149	1	1.0
305	2	0	0,0,0,3	0,2,0,0	224	149	1	1.0
307	7	2	18,0,0,0	6,0,0,0	225	149	1	1.0
324	0	4	1,0,0,0	64,3,0,0	260	149	1	1.0
337	6	7	4,0,0,1	1,0,0,0	1095	149	1	1.0
338	27	19	6,2,6,10	3,0,3,0	308	149	0.0289123324165	0.2314597308217855
342	20	0	32,9,5,5	9,2,0,0	710	149	0.00426602030679	0.0662732019552133
349	0	25	1,2,0,2	119,24,13,12	231	149	1	1.0
351	4	4	30,0,4,6	8,3,0,2	164	149	0.239430803003	0.8959949581127891
357	0	10	4,1,0,0	36,11,2,8	153	149	0.546236854545	1.0
363	4	0	103,1,0,3	4,0,0,0	151	149	1	1.0
366	2	0	8,1,0,2	2,0,0,0	1504	149	1	1.0
367	6	0	37,15,0,3	4,0,0,0	1504	149	1	1.0
370	0	2	1,0,0,0	41,2,0,4	151	149	1	1.0
392	0	17	5,0,0,0	70,27,4,6	187	149	0.463611920588	1.0
397	0	4	3,0,0,0	4,4,0,6	173	149	1	1.0
399	49	215	40,14,7,35	83,94,133,126	338	149	0.732037689202	1.0
400	4	2	7,8,15,15	0,1,0,0	363	149	0.00024082398237	0.008048001457341629
401	2	0	4,10,15,11	0,0,1,0	280	149	1	1.0
402	10	109	17,18,2,2	184,151,30,23	171	149	0.94610913371	1.0
403	8	22	4,1,0,0	19,10,6,6	217	149	0.00402106087661	0.06349741186470956
405	0	17	4,0,0,0	222,16,4,2	156	149	1	1.0
411	3	0	38,0,0,0	13,0,0,0	179	149	1	1.0
412	0	6	1,0,0,0	18,1,0,0	228	149	1	1.0
413	8	22	4,6,1,6	23,20,6,13	292	149	0.449093056149	1.0
414	4	0	9,0,0,0	1,0,0,0	619	149	1	1.0
416	12	42	11,24,33,16	21,21,39,59	160	149	0.0533903005175	0.3394772647949005
418	0	4	7,5,0,6	2,11,1,8	160	149	0.00183363788216	0.036343967402260965
426	2	1	9,1,3,4	9,0,0,0	619	149	0.0457115391139	0.3062353459518616
431	3	0	18,0,0,0	7,0,0,0	633	149	1	1.0
436	72	2	101,47,57,52	4,0,0,0	701	149	0.140485414227	0.648791978391904
437	6	239	4,4,7,2	290,325,147,106	177	149	0.577238580829	1.0
443	9	19	0,0,0,0	0,0,0,4	159	149	1	1.0
445	20	293	5,3,2,0	68,90,92,94	195	149	0.0040894776537	0.06422491134827213
447	6	154	7,7,0,1	205,165,80,57	247	149	0.477815803793	1.0
448	22	154	18,17,12,17	205,165,80,57	442	149	0.686041516819	1.0
449	17	1	11,12,12,16	0,2,0,0	344	149	0.311295892851	1.0
450	8	19	15,0,2,8	26,7,40,4	203	149	0.49758351	1.0
464	16	6	28,21,10,11	1,8,3,4	203	149	0.355812416867	1.0
467	2	5	5,6,0,0	15,2,4,2	474	149	0.517671898632	1.0
475	6	1	3,2,3,4	3,1,2,0	203	149	0.590327185706	1.0
487	13	230	16,0,3,4	186,149,96,64	323	149	0.43617283891	1.0
492	49	5	76,16,1,4	38,2,0,0	270	149	0.345596331775	1.0
493	20	0	99,18,2,4	1,0,0,0	187	149	1	1.0
494	89	2	165,35,11,14	0,0,0,0	389	149	0.50925544837	1.0
495	3	27	2,1,13,2	39,30,24,24	161	149	0.874628549958	1.0
501	49	2	85,30,49,51	0,0,0,4	215	149	0.366964682158	1.0
503	2814	0	1166,267,243,325	2,0,0,0	5323	149	1	1.0
505	1446	2	584,717,870,478	0,4,5,0	222	149	1	1.0
514	1	4	0,1,0,0	3,2,1,0	206	149	1	1.0
515	26	4	13,6,14,20	3,2,1,0	689	149	0.447657727567	1.0
517	11	97	2,5,15,13	15,41,58,59	201	149	0.163348238797	0.7038423362857241
519	2	0	130,7,2,0	1,0,0,0	173	149	1	1.0
521	21	27	19,5,5,6	11,6,4,12	176	149	0.548284932439	1.0
522	0	2	2,0,0,0	33,2,0,2	203	149	1	1.0
523	6	2	13,0,0,1	33,2,0,2	1032	149	1	1.0
525	2	2	6,1,0,0	17,1,0,0	155	149	1	1.0
528	1081	0	1400,1095,512,323	0,1,2,0	215	149	1	1.0
529	11	1554	12,9,5,10	950,1052,1220,857	222	149	1	1.0
533	17	0	83,14,2,3	3,0,0,0	592	149	1	1.0
539	178	2	94,99,62,111	0,2,0,0	215	149	0.63525729958	1.0
542	15	0	1,16,6,4	3,0,2,0	229	149	0.0658131570279	0.39570504874097195
544	12	0	82,20,14,8	9,1,0,0	1106	149	0.0114883390947	0.1265037799163517
546	635	12	268,337,358,283	1,6,8,0	292	149	0.142337013239	0.6502302598389603
550	16	0	135,36,4,5	2,0,0,0	189	149	1	1.0
556	33	2	166,6,3,10	2,0,0,0	1039	149	0.0158773284665	0.15468285428041018
559	0	2	7,0,0,0	105,3,0,4	230	149	1	1.0
568	1	21	0,0,0,0	27,3,0,2	283	149	1	1.0
569	5	0	14,16,6,7	0,0,0,1	323	149	1	1.0
572	350	41	62,83,116,93	3,16,18,10	155	149	0.850976967523	1.0
573	67	1722	22,34,53,20	612,798,863,690	162	149	0.672414862474	1.0
576	116	6	66,78,63,49	9,2,0,0	296	149	0.480133283763	1.0
578	47	0	35,11,14,18	1,0,0,0	260	149	1	1.0
579	77	0	56,21,30,31	1,0,0,0	405	149	1	1.0
580	131	0	99,25,49,34	1,0,0,0	696	149	1	1.0
583	54	0	43,4,19,5	0,0,0,2	440	149	1	1.0
584	34	1	15,19,13,12	0,4,0,0	226	149	0.342699248441	1.0
595	1	47	46,2,1,0	1009,209,28,25	250	149	0.224827986988	0.8708296962311483
596	20	0	564,78,6,2	7,2,0,0	316	149	0.323953560007	1.0
597	66	0	1527,285,33,27	7,2,0,0	215	149	1	1.0
598	3	662	5,3,0,0	1646,1212,457,428	202	149	1	1.0
603	0	57	25,2,0,0	530,71,19,30	835	149	1	1.0
605	0	57	14,2,0,0	530,71,19,30	395	149	1	1.0
607	5	2	34,8,2,2	311,11,2,2	709	149	0.00516580185441	0.07649759611828862
608	2	2	30,4,2,2	311,11,2,2	665	149	0.478234721766	1.0
609	0	2	4,0,2,0	311,11,2,2	591	149	1	1.0
611	3	0	9,3,2,0	4,0,0,0	327	149	1	1.0
634	15	0	21,2,7,4	5,0,0,0	963	149	0.22913827542	0.8752967135550995
643	0	2	8,2,0,0	1,0,0,0	483	149	1	1.0
644	1	228	3,1,1,1	122,169,189,188	153	149	1	1.0
648	2	76	2,0,0,0	100,59,31,28	208	149	0.52134822762	1.0
654	4	0	9,4,4,10	2,0,2,0	263	149	0.599019115304	1.0
656	0	56	1,0,0,0	106,76,43,57	185	149	1	1.0
664	2	0	21,13,0,0	1,0,2,0	211	149	1	1.0
665	43	167	25,7,24,25	47,41,40,53	165	149	0.0674360145776	0.39885604948758396
667	287	0	65,139,169,121	0,0,1,0	646	149	1	1.0
668	2	0	5,4,2,5	0,2,0,0	158	149	1	1.0
670	135	0	206,42,79,87	0,6,0,0	1913	149	0.135553584101	0.6397060766933891
671	135	10	205,41,81,87	11,13,7,8	1913	149	0.376997910821	1.0
677	7	11	8,11,0,0	7,0,0,2	161	149	1	1.0
687	29	4	19,26,13,6	0,0,2,0	252	149	0.00090417673167	0.022022067176437118
688	21	29	6,5,22,9	11,26,13,6	1011	149	0.906979469121	1.0
691	7	2	14,1,2,4	0,0,0,0	769	149	0.000701345438763	0.01771677205945226
694	11	0	45,8,8,9	2,0,0,0	1496	149	1	1.0
697	2	6	3,0,1,0	9,13,2,0	199	149	1	1.0
713	555	2	178,243,168,121	0,0,0,0	233	149	1	1.0
716	2	18	0,0,0,0	7,5,1,8	175	149	0.295794877748	1.0
717	52	2	194,5,4,5	7,0,0,0	1046	149	0.781591156856	1.0
718	0	45	2,0,0,0	159,3,0,0	153	149	1	1.0
724	4	1	3,2,4,4	0,0,0,0	191	149	0.305257587602	1.0
728	2	0	0,0,0,0	7,0,0,0	560	149	1	1.0
730	2	0	0,0,0,0	2,0,0,0	512	149	1	1.0
735	9	151	11,1,0,1	98,46,40,40	392	149	0.566038249298	1.0
746	13	0	0,8,4,6	0,2,0,0	153	149	1	1.0
752	226	0	166,100,106,97	2,0,0,0	1153	149	1	1.0
755	6	48	4,2,0,0	111,39,15,10	188	149	0.00838193276126	0.10383480498216051
756	24	2	6,12,0,17	0,1,0,0	176	149	1	1.0
757	62	0	34,34,27,20	3,0,0,4	176	149	0.106443872582	0.5522016061383899
758	0	6	1,0,0,0	66,22,2,2	188	149	1	1.0
761	5	0	0,0,0,2	0,2,0,0	429	149	1	1.0
768	9	12	162,2,3,2	13,2,2,2	340	149	0.0231756099179	0.20621270248930215
775	6	0	7,0,2,0	0,1,0,0	614	149	1	1.0
777	6	21	0,4,0,0	20,14,5,11	420	149	0.00347010808609	0.05731661287024517
779	5	19	4,0,0,2	10,18,12,12	169	149	0.0602179623899	0.3721858578678981
782	89	0	31,28,70,84	49,6,0,2	486	149	0.000377585857215	0.011422965827746422
783	99	2	98,74,39,53	0,2,0,0	284	149	0.631681224795	1.0
792	11	11	8,2,0,0	10,0,0,6	341	149	1	1.0
796	5	10	4,2,10,8	12,8,1,7	242	149	0.423388157949	1.0
805	181	42	83,39,49,81	11,0,0,10	158	149	0.000128442909002	0.004794089876256467
809	2	21	4,2,0,0	119,34,11,2	285	149	0.353003268888	1.0
810	1	3	0,3,0,0	0,0,0,0	181	149	1	1.0
811	3	3	7,7,4,2	0,0,0,0	233	149	6.69222625469e-05	0.002787457718257835
812	3	1	7,4,4,2	0,0,0,0	201	149	0.377754057685	1.0
813	109	0	80,17,30,50	3,0,0,0	1619	149	0.927317848076	1.0
814	61	80	26,27,27,6	19,28,51,40	155	149	0.481468588101	1.0
820	0	1	3,0,0,0	35,4,0,2	276	149	1	1.0
823	23	0	14,5,5,0	1,0,0,0	173	149	1	1.0
824	215	17	161,95,142,113	11,0,7,4	595	149	0.0518074947149	0.3322191041949875
825	1	0	3,0,0,0	2,2,0,0	323	149	1	1.0
830	256	9	57,169,138,53	0,0,0,0	229	149	0.000564530922816	0.014635492609461242
835	882	0	796,476,369,416	2,0,0,0	2334	149	1	1.0
837	3	54	6,0,4,2	22,23,27,29	187	149	0.41203921314	1.0
838	45	0	124,20,6,12	2,0,0,0	243	149	1	1.0
842	2	0	8,0,0,0	12,0,0,0	297	149	1	1.0
844	138	2	111,116,43,53	0,1,0,0	287	149	0.618991731939	1.0
845	0	4	28,0,0,0	5,2,0,0	503	149	1	1.0
849	46	3	10,23,15,14	0,0,2,5	229	149	0.668826994876	1.0
855	2	0	1,0,0,4	0,0,0,2	417	149	1	1.0
857	2	0	12,9,0,0	0,2,0,0	291	149	1	1.0
871	0	5	25,0,0,0	547,0,0,0	164	149	1	1.0
872	34	0	475,6,3,2	184,0,0,0	206	149	0.000564221322472	0.014635492609461242
873	2	5	0,0,0,0	15,0,0,2	158	149	1	1.0
875	0	3	5,0,0,2	18,13,4,3	168	149	0.0569842492253	0.3575823848766642
878	2	2	0,0,0,0	5,2,0,2	161	149	1	1.0
879	63	0	108,51,13,19	4,1,0,1	366	149	0.188698965892	0.7810254028261899
885	4	0	78,0,0,0	5,0,0,0	409	149	1	1.0
894	0	1	3,0,0,0	44,0,0,0	159	149	1	1.0
896	0	21	6,0,0,0	27,6,8,4	228	149	0.240135267587	0.8962970896688806
899	870	4	497,502,334,285	0,1,0,0	177	149	1	1.0
901	0	68	3,0,0,2	89,22,9,20	222	149	0.696928710436	1.0
909	4	0	12,2,5,0	12,0,0,0	173	149	1	1.0
910	23	5	17,2,4,1	10,2,6,6	181	149	0.00312921892524	0.05417695898276964
911	5	0	51,2,0,2	4,0,0,0	167	149	1	1.0
913	53	0	103,28,10,20	6,0,0,0	204	149	0.28578064715	0.993175067093239
918	16	0	31,7,1,4	0,0,0,1	1044	149	1	1.0
927	27	0	94,24,15,28	38,0,0,0	1671	149	0.0661983838422	0.39689728825006376
931	0	7	9,1,0,0	42,19,13,17	167	149	0.0493642045605	0.32097901336397516
932	0	7	4,0,0,1	42,19,13,17	171	149	0.473755457127	1.0
938	8	0	20,0,0,0	1,0,0,0	180	149	1	1.0
940	0	7	3,0,0,0	30,4,0,2	523	149	1	1.0
941	96	13	57,57,32,35	6,2,1,2	276	149	0.022122849908	0.19807187113891592
943	0	37	2,0,0,0	99,48,61,66	359	149	1	1.0
959	4	1	6,0,2,0	2,0,4,4	168	149	1	1.0
960	2	161	3,0,0,0	191,82,87,94	153	149	0.754423585363	1.0
962	187	82	105,37,113,141	19,36,55,29	1298	149	0.525377918603	1.0
968	3	23	6,2,0,1	59,28,30,15	275	149	0.370585534924	1.0
969	0	8	9,3,0,0	185,7,1,0	197	149	1	1.0
976	28	4	17,19,10,4	0,0,2,0	258	149	0.000942976819453	0.022214060484491163
979	142	2	253,47,28,68	0,0,0,0	568	149	0.561544589638	1.0
980	0	106	6,0,0,0	100,40,31,32	216	149	0.727109868437	1.0
986	0	7	14,0,0,0	124,6,6,5	175	149	0.0445553774865	0.30291188638687055
987	7	2	132,6,6,12	0,0,0,0	194	149	0.0441242735725	0.30193610058896425
997	0	3	2,0,0,1	10,3,0,2	513	149	1	1.0
998	24	50	50,35,30,24	34,17,13,15	180	149	1.13122074791e-05	0.0007067670498898565
1003	741	9	285,11,22,10	15,0,2,0	197	149	0.00785484874289	0.1026128876684812
1004	1	152	0,0,1,0	66,81,123,133	158	149	1	1.0
1027	1425	1	544,310,338,350	0,0,0,0	306	149	1	1.0
1029	14	7	10,17,1,1	90,28,6,2	305	149	3.84570450895e-05	0.00184699598674359
1032	2	109	0,1,3,0	96,179,158,133	175	149	0.565346873949	1.0
1033	2	1	60,2,0,0	0,0,0,0	342	149	1	1.0
1034	148	4	92,130,236,216	3,1,0,0	177	149	0.203359058249	0.81971098654646
1050	0	49	5,3,1,3	43,16,26,22	162	149	0.00565735400265	0.08211735052331363
1051	2	2	0,1,0,3	23,2,0,0	166	149	1	1.0
1059	18	2	59,87,67,54	4,15,4,5	170	149	0.666438299762	1.0
1070	2	2	0,2,9,2	2,0,0,0	2832	149	0.110094935349	0.5660337105420858
1071	4	12	0,0,0,0	0,3,0,2	315	149	1	1.0
1072	104	0	180,45,16,31	2,0,0,0	162	149	1	1.0
1076	0	5	1,0,0,0	37,2,0,0	265	149	1	1.0
1078	0	12	3,0,0,0	548,37,8,5	161	149	1	1.0
1079	2	0	0,0,0,0	4,0,0,0	151	149	1	1.0
1089	2	0	12,0,0,0	8,0,0,0	202	149	1	1.0
1093	0	2	52,0,1,0	8,0,0,0	224	149	1	1.0
1094	40	2	20,0,0,2	0,0,0,0	213	149	1	1.0
1095	0	45	3,0,0,0	27,30,20,46	153	149	1	1.0
1097	4	0	0,0,0,1	0,1,0,0	189	149	1	1.0
1105	123	0	102,51,68,110	2,0,0,0	259	149	1	1.0
1109	0	1	59,0,0,0	90,4,0,0	185	149	1	1.0
1111	17	88	16,1,7,8	69,44,36,30	1537	149	0.665998910006	1.0
1119	139	0	128,90,106,115	6,2,2,0	211	149	0.165761080222	0.7111894254257731
1120	2	0	18,1,0,0	10,6,0,1	197	149	1	1.0
1121	0	19	2,0,0,0	27,4,2,10	182	149	1	1.0
1122	142	2	223,68,66,103	0,0,0,0	288	149	0.572631624707	1.0
1125	0	19	2,0,0,2	71,17,13,14	153	149	1	1.0
1128	0	1	2,0,0,0	39,2,0,0	192	149	1	1.0
1134	55	2	58,44,38,24	2,2,0,2	251	149	0.761600410748	1.0
1136	4	0	3,0,0,0	17,0,0,0	206	149	1	1.0
1138	0	2	0,1,0,0	3,2,0,1	215	149	1	1.0
1142	6	2	12,2,2,0	5,0,0,0	204	149	1	1.0
1143	20	2	33,4,3,5	5,0,0,0	181	149	0.849519189091	1.0
1144	144	3	143,37,8,10	22,1,0,2	347	149	0.0185096851235	0.17215804221663106
1148	2	6	0,0,0,0	4,0,0,0	317	149	1	1.0
1149	2	0	0,0,0,0	3,0,0,0	340	149	1	1.0
1150	6	0	4,0,0,0	3,0,0,0	172	149	1	1.0
1151	2	0	12,0,0,2	1,0,0,0	203	149	1	1.0
1171	308	3	417,188,114,122	7,2,6,0	182	149	0.368861336921	1.0
1180	0	184	0,1,0,0	98,65,71,70	153	149	1	1.0
1183	1	4	2,0,0,0	3,0,0,0	203	149	1	1.0
1188	0	2	1,0,0,0	13,2,0,0	252	149	1	1.0
1201	0	8	5,0,0,0	69,0,0,0	186	149	1	1.0
1206	88	8	57,42,39,18	22,1,0,2	297	149	0.806896779511	1.0
1208	0	17	2,0,0,0	3,19,7,0	550	149	1	1.0
1210	22	24	14,8,3,7	12,4,7,2	724	149	0.651072454964	1.0
1211	0	2	3,0,0,0	100,2,2,2	283	149	1	1.0
1213	271	2	235,68,73,66	0,0,0,0	301	149	0.578510835021	1.0
1224	0	2	2,0,0,0	7,0,0,0	194	149	1	1.0
1225	2	0	23,6,2,5	8,0,0,0	451	149	0.027467631288	0.22426696682304545
1229	2	0	66,0,0,2	6,0,0,0	476	149	1	1.0
1237	53	2	47,20,35,51	0,0,0,0	751	149	0.100858401455	0.5299598487897367
1238	61	2	57,23,35,51	33,2,0,2	751	149	0.193848216125	0.7924890087386202
1242	2	0	8,2,0,0	9,2,0,2	360	149	1	1.0
1244	4	10	2,0,2,7	14,21,0,0	156	149	0.528883221223	1.0
1246	3	34	0,0,0,0	15,7,17,7	154	149	0.0673514004725	0.39885604948758396
1247	7	39	4,3,0,0	2,5,2,8	166	149	0.812224936547	1.0
1248	6	3	0,2,0,0	2,0,0,1	166	149	1	1.0
1254	4	3	18,0,0,0	12,0,1,3	348	149	1	1.0
1258	55	0	30,27,19,51	2,0,0,2	154	149	0.774257115712	1.0
1260	56	0	75,54,48,29	0,2,0,0	173	149	1	1.0
1261	3	25	2,1,0,1	22,40,16,21	211	149	0.0437706631006	0.3002312309096048
1264	9	0	132,9,0,4	5,0,0,0	436	149	1	1.0
1265	1	3	43,5,0,1	24,6,2,0	155	149	0.290050698258	0.9964326973413477
1266	0	2	3,1,0,0	8,0,0,0	153	149	1	1.0
1267	1	2	5,6,0,2	4,0,0,0	153	149	1	1.0
1271	205	6	334,119,137,99	4,0,0,6	263	149	0.113250903453	0.5781313114568419
1272	266	0	264,126,124,137	1,4,1,0	2017	149	0.0915312552081	0.4954064547421458
1278	130	1	58,73,109,42	0,0,1,0	156	149	1	1.0
1279	16	322	3,11,11,9	92,120,99,71	215	149	0.120971949295	0.5973769454876805
1280	573	2	337,215,245,161	2,4,1,4	261	149	0.62458636742	1.0
1282	8	38	3,5,4,8	10,32,25,14	270	149	0.888164782099	1.0
1283	4	0	3,1,2,1	0,1,2,0	153	149	1	1.0
1288	0	509	1,0,0,0	746,501,192,149	153	149	1	1.0
1289	0	930	0,1,0,0	772,532,386,290	156	149	1	1.0
1290	5	334	9,9,4,2	695,262,118,114	159	149	0.527187506073	1.0
1291	1	2	2,0,1,1	0,0,0,0	174	149	1	1.0
1294	5	0	13,0,0,2	0,2,0,0	278	149	1	1.0
1295	5	2	17,0,0,2	0,0,0,0	371	149	1	1.0
1296	0	2	4,2,0,0	0,0,0,0	242	149	1	1.0
1299	30	1	36,27,44,35	0,0,0,0	251	149	0.256803724743	0.929538923062194
1300	0	49	6,4,2,1	18,34,41,24	153	149	0.0038516178952	0.06149749906002666
1301	763	0	373,402,403,452	2,0,0,0	268	149	1	1.0
1304	403	5	145,157,203,136	1,12,12,6	270	149	0.00258136093447	0.04665931651362755
1305	6	2	3,0,1,0	3,3,0,0	372	149	1	1.0
1307	104	4	61,43,23,26	5,0,2,0	169	149	0.672042772992	1.0
1308	257	1	108,101,111,112	1,1,0,0	244	149	1	1.0
1311	36	730	18,6,19,15	334,346,400,241	466	149	0.550155712316	1.0
1312	7	730	5,5,5,5	334,346,400,241	158	149	0.682104450661	1.0
1313	17	134	23,12,20,16	108,73,90,54	244	149	0.0750831915627	0.431900603443344
1315	21	1	11,10,14,2	0,0,0,0	189	149	0.2527406596	0.9214741027472887
1316	17	7	57,11,9,3	40,7,2,0	289	149	0.95454446554	1.0
1317	3	117	0,0,0,0	72,78,63,35	153	149	0.679767845374	1.0
1318	48	58	34,22,21,15	14,34,19,17	185	149	0.376411563559	1.0
1320	18	2	49,5,12,7	0,0,0,4	306	149	0.151911043356	0.6737536089585555
1322	27	49	4,7,11,8	49,27,48,17	179	149	0.00457196259639	0.07064419624744547
1325	125	0	154,1,9,0	2,0,0,0	223	149	1	1.0
1331	3	68	0,0,4,0	52,37,21,22	156	149	0.232344327108	0.880946696712918
1340	0	29	4,0,0,0	20,18,9,6	212	149	0.811576370107	1.0
1341	0	2	3,0,2,0	14,0,0,5	288	149	1	1.0
1344	0	10	6,0,0,0	82,4,2,1	236	149	0.42527523129	1.0
1346	595	2	581,419,486,393	0,0,0,0	743	149	0.544417521029	1.0
1356	13	87	36,5,16,7	136,34,43,43	170	149	0.156065883914	0.6825278196865805
1357	138	36	217,44,53,72	49,29,21,13	164	149	0.50422985991	1.0
1359	3	18	0,0,0,0	22,10,8,16	178	149	0.0252937655239	0.21635203010621606
1361	26	216	19,2,6,13	102,60,50,48	229	149	0.588032808793	1.0
1366	1	4	2,0,0,0	8,5,0,0	162	149	1	1.0
1367	269	0	245,135,165,139	0,0,0,2	693	149	1	1.0
1368	623	2	455,341,420,283	0,0,2,4	912	149	0.922530040807	1.0
1369	970	2	748,526,668,463	0,0,2,4	1456	149	0.869029667624	1.0
